id,I_e,I_e_err,PA,PA_err,X0,X0_err,Y0,Y0_err,dX0,dY0,dec,ell,ell_err,m_tot,mu_0,mu_e,mu_e_ave,n,n_err,r_e,r_e_err,ra,I_e_forced_g,I_e_err_forced_g,m_tot_forced_g,mu_0_forced_g,mu_e_forced_g,mu_e_ave_forced_g,I_e_forced_r,I_e_err_forced_r,m_tot_forced_r,mu_0_forced_r,mu_e_forced_r,mu_e_ave_forced_r,flag,central_mask_frac,x_image,y_image,x_hsc,y_hsc,ra_sex,dec_sex,a_image,b_image,theta_image,ellipticity,kron_radius,petro_radius,flags,mag_auto_g,mag_auto_r,mag_auto_i,magerr_auto_g,magerr_auto_r,magerr_auto_i,mag_petro_g,mag_petro_r,mag_petro_i,magerr_petro_g,magerr_petro_r,magerr_petro_i,mag_ap0_g,mag_ap1_g,mag_ap2_g,mag_ap3_g,mag_ap4_g,mag_ap5_g,mag_ap6_g,mag_ap7_g,mag_ap8_g,mag_ap9_g,magerr_ap0_g,magerr_ap1_g,magerr_ap2_g,magerr_ap3_g,magerr_ap4_g,magerr_ap5_g,magerr_ap6_g,magerr_ap7_g,magerr_ap8_g,magerr_ap9_g,mag_ap0_r,mag_ap1_r,mag_ap2_r,mag_ap3_r,mag_ap4_r,mag_ap5_r,mag_ap6_r,mag_ap7_r,mag_ap8_r,mag_ap9_r,magerr_ap0_r,magerr_ap1_r,magerr_ap2_r,magerr_ap3_r,magerr_ap4_r,magerr_ap5_r,magerr_ap6_r,magerr_ap7_r,magerr_ap8_r,magerr_ap9_r,mag_ap0_i,mag_ap1_i,mag_ap2_i,mag_ap3_i,mag_ap4_i,mag_ap5_i,mag_ap6_i,mag_ap7_i,mag_ap8_i,mag_ap9_i,magerr_ap0_i,magerr_ap1_i,magerr_ap2_i,magerr_ap3_i,magerr_ap4_i,magerr_ap5_i,magerr_ap6_i,magerr_ap7_i,magerr_ap8_i,magerr_ap9_i,fwhm_g,fwhm_r,fwhm_i,flux_radius_g,flux_radius_r,flux_radius_i,ebv,A_g,A_r,A_i,patch_id,g-i,g-r,candy,junk,tidal,cirrus,notes,viz-id,cat-id
231392,3.4227678571399998,0.12157879818600001,45.056000000000004,1.27531,95.89200000000001,0.1379,95.3475,0.1323,-0.892,-0.3475,44.4098163612,0.358946,0.0131292,20.6634124409,23.7446570497,25.6640563877,24.9456234437,1.04503,0.0350533,3.5801808,0.080515512,238.21760758099998,2.02523384354,0.020737918083900003,21.2331681126,24.3144127214,26.2338120594,25.5153791154,2.83295068027,0.0291634424603,20.868758518699998,23.9500031275,25.869402465500002,25.150969521500002,0.0,0.035714285714300006,2248.8845,1367.0409,14148.8845,29267.0409,238.21760809999998,44.409848700000005,12.807,9.092,-58.99,0.29,4.62,6.6,0,21.3548,21.0627,20.7865,0.0175,0.0226,0.0184,21.2858,21.0216,20.7199,0.0235,0.0311,0.0247,26.5951,25.9702,25.5121,25.1309,24.7973,24.5158,23.1248,22.1066,21.8419,21.6276,0.0655,0.0495,0.0404,0.0342,0.0293,0.0259,0.0144,0.0112,0.0116,0.0122,26.1482,25.5127,25.0353,24.6658,24.3449,24.0643,22.732,21.7201,21.4718,21.2748,0.0732,0.0548,0.044000000000000004,0.0376,0.0326,0.0288,0.0169,0.0133,0.0139,0.0149,25.988000000000003,25.3798,24.9111,24.5125,24.1777,23.8891,22.5617,21.5401,21.2779,21.064,0.0663,0.0509,0.0412,0.0343,0.0294,0.0257,0.0151,0.0118,0.0122,0.0129,7.680960000000001,8.186639999999999,8.27064,2.68716,2.47464,2.692704,0.0203946099319,0.0659357739099,0.046724051354,0.033345187238699996,289,0.537165085029,0.34519787134400004,1,0,0,0, ,22,11
274451,5.230902777780001,0.09176835317460001,53.0116,2.48748,93.5126,0.1509,94.2129,0.1533,-1.5126,-2.2129,43.7228375676,0.171732,0.0135507,20.823007331099998,24.5721978477,25.2035583794,24.8527513325,0.442053,0.014768799999999999,2.8039704,0.035895384,237.144327237,4.5637755102,0.0203229520975,20.9711382678,24.7203287844,25.3516893161,25.0008822692,5.03645833333,0.04861926020409999,20.864135838299998,24.6133263548,25.244686886599997,24.8938798396,0.0,0.00316455696203,2827.0840000000003,2701.4954,30727.084,14601.4954,237.14422549999998,43.7228032,12.927,10.687999999999999,-13.78,0.17300000000000001,3.5,5.94,2,20.9771,20.8572,20.7827,0.0064,0.016,0.0128,20.9668,20.8311,20.7926,0.0108,0.0265,0.0218,26.6597,25.978,25.4739,25.0513,24.732,24.4387,22.9495,21.6747,21.3207,21.1181,0.0439,0.0314,0.0245,0.0201,0.0174,0.0152,0.0077,0.0048,0.0045,0.0048,26.4655,25.8113,25.3414,24.9245,24.5948,24.2904,22.8294,21.5412,21.1886,20.9888,0.1018,0.0746,0.0602,0.0496,0.0424,0.0368,0.0191,0.0117,0.0111,0.0118,26.4279,25.7995,25.2935,24.87,24.5639,24.250999999999998,22.7306,21.5013,21.1485,20.9405,0.0841,0.0631,0.0493,0.0403,0.0352,0.0303,0.0149,0.0096,0.0091,0.0097,7.18032,11.53824,11.85408,2.594256,2.568216,2.626344,0.014941477944399999,0.0483057981944,0.0342309259707,0.024429316439200002,363,0.124254454945,0.0929275572763,1,0,0,0, ,23,12
304411,6.089037698409999,0.173381519274,97.3834,3.7349099999999997,103.0957,0.0418,108.0938,0.0469,2.9043,-2.0938,43.078299646000005,0.0800265,0.010326700000000001,19.2708199131,21.3778738368,25.038628342800003,24.0422200356,1.8495700000000002,0.028972,3.7437120000000004,0.065304624,248.689645556,3.31312712585,0.00842322137188,19.9315963197,22.038650243400003,25.6994047494,24.7029964421,4.82695578231,0.0240318523243,19.5230082691,21.6300621929,25.2908166989,24.294408391599998,0.0,0.312162162162,1430.2078,753.841,9330.2078,753.841,248.68938280000003,43.0782412,18.883,13.95,-55.7,0.261,3.78,5.28,2,19.9666,19.6992,19.3668,0.0047,0.0112,0.0069,19.9415,19.7104,19.2981,0.0064,0.0158,0.009000000000000001,25.5139,24.9275,24.4311,24.0531,23.7225,23.4448,22.0871,20.8947,20.5568,20.3026,0.019,0.0146,0.0116,0.0098,0.0085,0.0075,0.0043,0.0029,0.0027,0.0028,25.0174,24.410999999999998,23.9029,23.5258,23.189,22.9122,21.5792,20.4885,20.1826,19.944000000000003,0.0369,0.0278,0.022000000000000002,0.0185,0.0159,0.0141,0.0082,0.006,0.006,0.0062,24.745,24.1325,23.6117,23.2284,22.891,22.6132,21.3056,20.25,19.9642,19.7361,0.0239,0.0179,0.0139,0.0117,0.01,0.0089,0.0053,0.004,0.0041,0.0042,11.21904,9.26688,16.36992,3.0718799999999997,2.771832,3.019968,0.00685691031669,0.0221683910539,0.015709181535499998,0.0112110483678,403,0.649819063914,0.402128841082,1,0,0,0, ,26,13
335688,6.4540816326499995,0.120815617914,137.886,0.669294,92.4306,0.1348,92.3762,0.1438,-1.4306,-1.3762,43.5372795562,0.458542,0.00833228,20.563523341,24.0629503629,24.9754138646,24.5208975672,0.575697,0.0164977,3.3543047999999995,0.041901216,245.935906495,6.1797760771000005,0.025485933956900002,20.6106776294,24.110104651300002,25.022568153,24.5680518556,6.49599631519,0.042208404195,20.5564950517,24.0559220736,24.9683855753,24.5138692779,0.0,0.0,674.2939,2664.6355,20574.2939,10564.6355,245.9359153,43.537245,15.573,8.48,47.96,0.455,3.5,5.28,3,20.5631,20.545,20.543000000000003,0.006,0.0092,0.0113,20.5467,20.5603,20.5493,0.0089,0.013999999999999999,0.0172,26.1864,25.525,25.0551,24.6571,24.3342,24.0503,22.5887,21.3513,21.0017,20.7872,0.0392,0.0288,0.0233,0.0194,0.0168,0.0148,0.0077,0.0049,0.0047,0.0049,26.0649,25.4269,24.9562,24.5394,24.2014,23.912,22.4495,21.2422,20.9179,20.7292,0.0547,0.0411,0.0331,0.0271,0.0232,0.0203,0.0106,0.0069,0.0068,0.0073,26.0282,25.3632,24.88,24.4896,24.1571,23.8559,22.4313,21.2344,20.9181,20.7355,0.0653,0.0479,0.0382,0.032,0.0275,0.0238,0.0128,0.0085,0.0083,0.0091,7.70448,8.44872,11.59032,2.7543599999999997,2.5922400000000003,2.58468,0.012248373024,0.0395989899865,0.028061022597900002,0.0200260898942,462,0.0275813883077,0.0426446103114,1,0,0,0, ,33,14
337093,0.7333510487530001,0.13847045068,21.781999999999996,12.1006,89.661,0.3756,87.7688,0.4351,-1.661,0.2312,43.559633086000005,0.190132,0.0742124,22.039487300500003,24.563528761799997,27.3367202065,26.4644403631,1.4399,0.189038,3.4016808,0.40354944,245.472755915,0.36636550453500005,0.0135824475624,22.7929806552,25.317022116500002,28.0902135611,27.2179337178,0.617786281179,0.0185899234694,22.2256714442,24.7497129054,27.522904350100003,26.6506245068,0.0,0.015267175572500001,3865.3755,3179.8477,27765.3755,11079.8477,245.47277430000003,43.5596834,6.284,4.678,-72.17,0.256,6.57,10.56,3,23.1503,22.5074,22.3151,0.0575,0.0478,0.0536,23.0609,22.3303,22.21,0.085,0.0653,0.0782,28.1256,27.7121,27.2684,26.9157,26.5924,26.2894,24.8464,23.8869,23.5441,23.3607,0.2378,0.2149,0.1792,0.155,0.1344,0.1162,0.0615,0.0508,0.0486,0.0528,27.6652,26.9876,26.480999999999998,26.1184,25.7831,25.4831,24.1739,23.159000000000002,22.9062,22.6981,0.2343,0.166,0.1306,0.1119,0.096,0.0832,0.0498,0.0391,0.0407,0.0432,27.1278,26.5784,26.1069,25.7142,25.3922,25.1015,23.8758,22.9913,22.6874,22.4633,0.1911,0.1523,0.1238,0.1032,0.0897,0.0784,0.0506,0.0449,0.0445,0.0465,5.46672,5.46672,5.46672,2.657088,2.5001759999999997,2.507904,0.010976459162200001,0.0354868924716,0.025147067940700003,0.0179465107303,463,0.735952972959,0.556969386469,1,0,0,0, ?,35,15
338539,6.96974206349,0.119359410431,10.3823,0.28848,101.7218,0.0684,102.0661,0.1439,-0.7218,-1.0661,43.286300526000005,0.6267010000000001,0.00444926,20.152559364200002,23.5378545148,24.891958235,24.305928919099998,0.7824909999999999,0.0168035,4.4213568,0.047426232,246.51249336599997,3.40378401361,0.0256018282313,20.9306961436,24.315991294299998,25.6700950144,25.0840656986,5.60126133787,0.0380063066893,20.3898865392,23.7751816899,25.12928541,24.5432560941,0.0,0.34693877550999996,3690.6255,1300.2911,11590.6255,5200.2911,246.51249950000002,43.286311,18.01,7.636,-81.48,0.5760000000000001,4.04,5.94,2,20.8968,20.3673,20.1575,0.0095,0.0091,0.0094,20.7986,20.3315,20.1112,0.0128,0.0129,0.0133,26.4799,25.8021,25.3096,24.9,24.5654,24.2913,22.8362,21.759,21.4617,21.2345,0.0511,0.037000000000000005,0.0292,0.0241,0.0206,0.0183,0.0096,0.0071,0.0071,0.0074,25.8739,25.1998,24.7084,24.3047,23.9728,23.6907,22.2818,21.2389,20.9425,20.7088,0.0455,0.033,0.0261,0.0216,0.0186,0.0164,0.0089,0.0068,0.0068,0.0071,25.4621,24.8392,24.3828,23.9906,23.6692,23.4017,22.0354,20.9892,20.694000000000003,20.4759,0.0392,0.0298,0.0243,0.0204,0.0177,0.0158,0.009000000000000001,0.0069,0.0069,0.0072,8.2152,8.25216,7.33488,2.952096,2.978472,2.8838880000000002,0.00871747059357,0.028183582429,0.019971725129900003,0.014253064420499999,466,0.764206261391,0.532597747101,1,0,0,0, ,36,16
346243,8.768388605439998,0.08362174036280001,101.155,0.518419,181.5465,0.08199999999999999,182.1211,0.0538,-1.5465,-2.1211,43.0588365083,0.21995399999999998,0.00361842,18.2013382047,22.3643503155,24.6427005274,23.8542504202,1.21119,0.012662999999999999,6.1014408,0.03253656,246.240370641,3.9042304421800007,0.0119100765306,19.0797990688,23.2428111795,25.5211613914,24.7327112842,6.68579931973,0.0171097647392,18.4957543355,22.658766446199998,24.9371166582,24.148666550999998,0.0,0.35140562248999996,3926.835,310.0083,15826.835,310.0083,246.24041609999998,43.0587846,35.499,24.644000000000002,-20.71,0.306,3.5,5.94,2,19.0698,18.4741,18.1831,0.0041,0.0035,0.0035,19.1212,18.4848,18.243,0.0073,0.006,0.0062,25.5832,24.9771,24.4767,24.0797,23.7296,23.4355,21.9574,20.6358,20.2339,19.9264,0.0241,0.0182,0.0144,0.0119,0.0101,0.0088,0.0045,0.0027,0.0024,0.0024,25.0049,24.406,23.898000000000003,23.4997,23.1526,22.8648,21.3906,20.0761,19.6714,19.3579,0.0209,0.0159,0.0125,0.0104,0.0088,0.0077,0.004,0.0024,0.0021,0.0021,24.6767,24.0631,23.5579,23.1707,22.8322,22.5482,21.0902,19.7715,19.3693,19.057000000000002,0.0199,0.0149,0.0118,0.0099,0.0084,0.0074,0.0039,0.0023,0.0021,0.002,11.1552,9.25344,18.14568,5.011272,5.1480239999999995,5.086368,0.008760395472850001,0.028322358563700002,0.0200700660283,0.014323246598100001,476,0.8644617521340001,0.575792440765,1,0,0,0, ,39,17
373440,3.74440192744,0.05920032596369999,157.784,0.224348,229.0278,0.1532,226.4824,0.2819,0.9722,3.5176,42.923762030300004,0.67632,0.00347078,19.094360763900003,24.1264294009,25.566543849699997,24.9581917203,0.822541,0.0150711,10.4380248,0.100502976,243.888214997,2.0408234127,0.010820188492100001,19.7533033444,24.785371981399997,26.2254864302,25.617134300700002,3.0780009920599998,0.0172047902494,19.3071450256,24.3392136625,25.7793281113,25.1709759819,0.0,0.08278145695360001,1911.9678,1450.5472,29811.9678,29350.5472,243.88809139999998,42.9239517,43.268,11.124,67.86,0.743,4.23,5.94,3,20.0456,19.5834,19.3544,0.0084,0.0087,0.0088,20.0045,19.5857,19.3037,0.0114,0.0122,0.0118,26.1021,25.4817,25.0014,24.6319,24.3132,24.0499,22.7643,21.7134,21.3713,21.1148,0.036000000000000004,0.0271,0.0218,0.0186,0.0162,0.0145,0.0089,0.0067,0.0065,0.0066,25.5877,25.0017,24.5137,24.1192,23.7835,23.5121,22.2591,21.2216,20.9024,20.6518,0.0355,0.0276,0.022000000000000002,0.0184,0.0157,0.013999999999999999,0.0088,0.0068,0.0066,0.0068,25.2387,24.6323,24.1654,23.7931,23.4704,23.2112,21.9682,20.9566,20.6395,20.3966,0.0321,0.0245,0.0199,0.0169,0.0147,0.0132,0.0084,0.0066,0.0065,0.0067,22.12728,20.8404,22.12728,6.563424,6.529656,6.490176,0.012400657864299999,0.040091326875400006,0.0284099071672,0.0202750756082,509,0.639126329233,0.434476899092,1,0,0,0, ,41,18
383228,5.08453798186,0.280685941043,62.2461,1.8247099999999998,120.3457,0.4612,121.51100000000001,0.3384,-0.3457,-1.511,41.971236254000004,0.46161,0.021728599999999997,20.2507035641,23.9281820604,25.2343712603,24.6611822254,0.760157,0.050783,4.144358400000001,0.144274536,244.77354969799998,3.4644734977300002,0.0391826105442,20.6672391952,24.3447176916,25.6509068914,25.0777178565,4.53167517007,0.0592495748299,20.375685373499998,24.0531638698,25.3593530697,24.7861640348,0.0,0.0028901734104000002,3986.3909,983.0994,15886.3909,8883.0994,244.7734841,41.971216999999996,14.283,7.653,-29.1,0.46399999999999997,4.89,7.92,2,20.8171,20.4423,20.1794,0.0207,0.0233,0.0264,20.8331,20.4878,20.2498,0.0341,0.0395,0.0457,25.995,25.3933,24.9257,24.5444,24.2185,23.9679,22.6799,21.636,21.2849,21.0563,0.0718,0.0549,0.0445,0.0376,0.0326,0.0295,0.018000000000000002,0.0138,0.0131,0.0137,25.7941,25.1939,24.7162,24.3293,24.0132,23.7592,22.4193,21.3727,20.9937,20.7672,0.0949,0.0727,0.0584,0.049,0.0429,0.0387,0.0226,0.0172,0.0159,0.0166,25.5894,24.9338,24.5025,24.1861,23.8755,23.6155,22.3488,21.2545,20.8874,20.6274,0.1132,0.0824,0.0692,0.062,0.0544,0.0489,0.0305,0.0223,0.0208,0.0211,8.07912,9.8112,10.54368,2.817192,3.072552,3.4110720000000003,0.00743525061066,0.0240381652243,0.017034159149,0.012156634748400001,519,0.404654100624,0.284549815625,1,0,0,0, ,45,19
393694,7.15904903628,0.178430768141,84.3294,0.617441,111.8193,0.0812,114.3817,0.0589,-0.8193,-3.3817,42.1203060331,0.402864,0.007766299999999999,19.2985501002,22.1968676437,24.8628616571,24.007681748099998,1.39038,0.024634700000000002,4.5154368,0.07224201599999999,244.659329275,4.90476190476,0.018144522392299998,19.7091436182,22.6074611616,25.273455175100004,24.418275266,6.33358134921,0.027206313775499997,19.4315650605,22.3298826039,24.995876617399997,24.1406967083,0.0,0.241379310345,1806.0872,173.8587,17706.0872,12073.8587,244.65931239999998,42.120188299999995,17.86,13.138,-30.49,0.264,3.87,6.6,2,19.6508,19.3993,19.2793,0.0054,0.0069,0.0075,19.6021,19.3492,19.2408,0.0089,0.0112,0.0124,24.993000000000002,24.3609,23.905,23.5157,23.2046,22.932,21.6225,20.5581,20.2752,20.0928,0.0187,0.0141,0.0115,0.0097,0.0084,0.0075,0.0045,0.0034,0.0034,0.0037,24.6591,24.0481,23.6047,23.2239,22.9178,22.6436,21.3492,20.3043,20.0375,19.8442,0.022000000000000002,0.0169,0.0139,0.0118,0.0104,0.0092,0.0056,0.0043,0.0044,0.0047,24.57,23.9356,23.4786,23.0958,22.791999999999998,22.5268,21.2231,20.1953,19.9353,19.7344,0.0249,0.0186,0.0152,0.0129,0.0113,0.0102,0.0061,0.0047,0.0049,0.0052,4.982880000000001,5.7456,7.77504,3.077424,3.1009439999999997,3.1545360000000002,0.0102060002955,0.0329959989553,0.023381946677000002,0.0166868104831,530,0.39428432952799997,0.267964505422,1,0,0,0, ,46,20
397329,1.76823979592,0.0512602749433,37.2679,1.37063,152.7395,0.614,137.8526,0.7487,-11.7395,3.1474,42.542865741,0.499892,0.0173828,21.2611561362,26.2457159246,26.3811470986,26.2818486441,0.18675799999999998,0.022422,5.6953008,0.131152056,243.853924527,0.603776927438,0.019094706632700003,22.4278177551,27.4123775435,27.5478087175,27.448510263000003,1.22619401927,0.030311578798199998,21.6586110538,26.643170842199996,26.778602016199997,26.679303561599998,0.0,0.0715517241379,2513.426,1292.6775,30413.426,21192.6775,243.8545778,42.543044200000004,8.315,5.505,-1.09,0.33799999999999997,7.07,10.56,3,22.8664,22.1339,21.754,0.0604,0.0492,0.0433,22.4805,21.7928,21.3754,0.0632,0.0537,0.0457,29.0816,28.237,27.6498,27.2271,26.9018,26.6446,25.2401,24.2265,23.7876,23.4541,0.5803,0.3551,0.2588,0.2102,0.182,0.1639,0.0899,0.0707,0.0619,0.0586,27.811999999999998,27.2761,26.7888,26.3749,26.034000000000002,25.7391,24.3477,23.3161,23.0064,22.7174,0.2884,0.2345,0.1874,0.1534,0.1309,0.1139,0.0632,0.0489,0.0482,0.0475,27.7289,27.0777,26.4533,26.0215,25.7132,25.4355,23.9752,22.9913,22.6603,22.3372,0.3338,0.2441,0.1719,0.1384,0.1218,0.1076,0.0561,0.0453,0.0438,0.0419,6.8224800000000005,6.8224800000000005,6.8224800000000005,4.065096,3.8245199999999997,3.9784080000000004,0.013615375164700001,0.0440185079075,0.0311928245024,0.0222611383943,534,1.14490424939,0.756381017895,0,0,1,0, ,48,21
410951,1.90691964286,0.135850694444,5.15418,2.12015,93.0755,0.3306,97.59,0.6728,-0.0755,-4.59,43.121774408,0.48935,0.0258659,21.6798061982,25.1792559119,26.2991690191,25.778956753800003,0.673133,0.0609285,3.6870456,0.159665016,244.63803890900002,0.958028628118,0.0218278415533,22.427190961599997,25.926640675399998,27.0465537825,26.5263415173,1.6712833049899998,0.0340348285147,21.8230119919,25.3224617056,26.4423748128,25.9221625475,0.0,0.470744680851,2144.7092,1634.1534,18044.7092,33534.1534,244.63796180000003,43.121629299999995,12.732999999999999,6.055,-79.77,0.524,5.05,9.24,0,21.9902,21.4398,21.3769,0.0239,0.0223,0.0277,21.8686,21.4187,21.5592,0.0391,0.04,0.0601,27.6055,26.9375,26.4431,26.0357,25.7016,25.4074,23.7934,22.8042,22.5401,22.3514,0.142,0.1031,0.0813,0.0673,0.0575,0.0502,0.0227,0.0183,0.0188,0.0203,27.1208,26.5041,26.0233,25.5944,25.2247,24.8924,23.2522,22.2712,22.021,21.7971,0.1405,0.107,0.0854,0.0693,0.0574,0.0484,0.0214,0.0173,0.018000000000000002,0.0189,27.0235,26.3694,25.8804,25.4401,25.037,24.6988,23.044,22.1155,21.8611,21.6716,0.1695,0.1247,0.0988,0.0793,0.0637,0.0534,0.0233,0.0198,0.0205,0.0222,6.07152,5.2584,3.6136800000000004,2.8660799999999997,2.931432,2.640456,0.0134858248769,0.0435996718269,0.0308960247929,0.0220493236737,548,0.725834415247,0.591475322666,1,0,0,0, ,51,22
420683,5.59920634921,0.139972718254,152.57,2.42155,93.65299999999999,0.1171,94.0004,0.1282,-0.653,-1.0004,42.3833789702,0.18474000000000002,0.0140915,20.5085002749,23.738324195300002,25.129683817600004,24.5338737703,0.799845,0.0230606,2.8205687999999998,0.044702952000000004,244.089365453,2.8628224206299997,0.021170209750599998,21.2368304328,24.466654353200003,25.8580139755,25.2622039282,4.639597505669999,0.0317807893991,20.7126156916,23.942439611999998,25.3337992343,24.737989186999997,0.0,0.0,2829.4316,1841.5872,26729.4316,17741.5872,244.0893163,42.3833597,11.759,10.245,76.88,0.129,4.02,6.6,2,21.1923,20.6909,20.4716,0.0122,0.0124,0.0132,21.0692,20.6341,20.4532,0.0178,0.0193,0.0213,26.4905,25.8964,25.3897,24.9921,24.6792,24.4118,23.0512,21.9726,21.6772,21.4689,0.0549,0.0419,0.0329,0.0274,0.024,0.0214,0.0122,0.0091,0.0091,0.0096,25.8548,25.2581,24.8012,24.4357,24.1117,23.8265,22.4734,21.4355,21.1417,20.9509,0.0495,0.0376,0.031,0.0265,0.023,0.0202,0.0116,0.0089,0.0089,0.0096,25.6632,25.0578,24.5789,24.1919,23.8603,23.5842,22.2385,21.2061,20.9014,20.6956,0.054000000000000006,0.0407,0.0329,0.0276,0.0238,0.021,0.0122,0.0094,0.0093,0.0099,6.1824,6.0564,6.30504,2.7496560000000003,2.670024,2.644152,0.014180271518299998,0.0458448178188,0.0324870020485,0.0231847439325,558,0.705670084014,0.51085692543,1,0,0,0, ,52,23
423633,5.06434240363,0.246453018707,87.7833,0.8518690000000001,93.2917,0.353,92.1808,0.2445,-2.2917,-1.1808,42.1162458572,0.568227,0.0128303,19.9150174977,23.5141512406,25.2386923476,24.562385567899998,0.9546870000000001,0.0416211,5.1612624,0.158643744,244.33260526799998,3.8012684240400003,0.021859764739200004,20.2265038048,23.8256375477,25.550178654699998,24.8738718751,4.44766865079,0.033467864229,20.0559940875,23.655127830300003,25.379668937399998,24.7033621577,0.0,0.461734693878,2998.0085,4097.6602,22898.0085,11997.6602,244.332686,42.1162216,15.459000000000001,8.08,-9.4,0.47700000000000004,3.95,6.6,0,20.1611,19.9822,19.8191,0.0092,0.0122,0.0132,20.1304,20.0067,19.7853,0.0149,0.0209,0.0214,25.6537,25.0455,24.5354,24.1524,23.8001,23.5169,22.0516,20.9225,20.6154,20.3985,0.0493,0.0372,0.0293,0.0246,0.0208,0.0183,0.0095,0.0067,0.0066,0.006999999999999999,25.3543,24.7467,24.2388,23.8663,23.5266,23.2478,21.7968,20.6991,20.4136,20.2133,0.0588,0.0444,0.035,0.0297,0.0254,0.0224,0.0118,0.0086,0.0087,0.0093,25.1611,24.5611,24.0726,23.7052,23.3588,23.069000000000003,21.598000000000003,20.5333,20.2572,20.054000000000002,0.0618,0.047,0.0378,0.0321,0.0273,0.0239,0.0123,0.0093,0.0094,0.01,7.56,7.025760000000001,7.36008,2.709168,2.6046720000000003,2.599128,0.0085144891237,0.027527343336900004,0.0195066945824,0.0139211897173,561,0.29788015348,0.162489068545,1,0,0,0, ,53,24
433913,3.45419501134,0.0861270549887,114.044,9.50751,183.2772,0.1495,171.7307,0.1486,-11.2772,0.2693,42.250444431,0.0423783,0.0137326,19.4379271525,23.6524402844,25.6541328685,24.918838125300002,1.08315,0.0237327,5.0873928,0.080807328,244.83857462400002,2.26213151927,0.010832164115600002,19.8974996566,24.1120127884,26.1137053725,25.3784106294,3.06699263039,0.017633503401400002,19.567012453,23.7815255849,25.7832181689,25.0479234258,0.0,0.013769363167,2952.9214,2969.6831,14852.9214,14869.6831,244.8392275,42.25048889999999,20.825,18.308,41.15,0.121,3.5,5.94,0,19.9848,19.6083,19.5094,0.009000000000000001,0.0102,0.0116,20.1107,19.6563,19.636,0.0172,0.0182,0.0221,26.9455,26.2598,25.7607,25.3584,25.0304,24.7142,23.1709,21.7328,21.2392,20.8108,0.1193,0.0856,0.0673,0.0558,0.048,0.0411,0.0198,0.0105,0.0088,0.0076,26.6018,25.9209,25.4352,25.0464,24.725,24.4325,22.8962,21.4322,20.9318,20.5054,0.14,0.1009,0.0803,0.0674,0.0583,0.0511,0.0248,0.0129,0.0107,0.0093,26.5662,25.8755,25.3531,24.9457,24.6246,24.3368,22.7949,21.2788,20.7979,20.3715,0.1679,0.12,0.0923,0.0762,0.0659,0.057999999999999996,0.027999999999999997,0.0139,0.0117,0.0101,11.79696,12.7008,12.96792,4.758768,4.956168,4.867128,0.011662254328900001,0.0377040682452,0.026718224667400002,0.0190677858277,573,0.440936221683,0.319501360022,1,0,0,0, ,58,25
456577,5.448270975060001,0.13925170068,0.0,0.0,99.4733,0.0563,94.72200000000001,0.0803,-4.4733,0.278,42.8574483803,0.331465,0.0090177,20.2754832978,22.8719009904,25.1593532512,24.369239155,1.2154,0.025939799999999996,3.2143943999999998,0.051613632,242.261420313,3.47283871882,0.0156023596939,20.7644185095,23.3608362021,25.6482884629,24.858174366700002,4.68172477324,0.0218893849206,20.440115349000003,23.0365330415,25.323985302399997,24.5338712062,0.0,0.0617283950617,230.3516,3988.4319,24130.3516,27888.4319,242.261619,42.8575282,14.384,11.65,-78.56,0.19,3.5,5.28,0,20.6768,20.4011,20.2704,0.0073,0.0078,0.0087,20.6615,20.3819,20.2893,0.0108,0.0116,0.0134,26.2291,25.6306,25.1448,24.7587,24.4163,24.1268,22.6826,21.5058,21.1509,20.9115,0.0401,0.0308,0.0247,0.0207,0.0176,0.0154,0.0082,0.0055,0.0052,0.0054,25.8792,25.2607,24.7612,24.3757,24.031999999999996,23.7484,22.3263,21.2028,20.8646,20.6326,0.0404,0.0304,0.0241,0.0202,0.0172,0.0151,0.0082,0.0058,0.0056,0.0058,25.7296,25.1114,24.6102,24.2123,23.859,23.5701,22.1201,21.0314,20.7039,20.48,0.044000000000000004,0.0332,0.0262,0.0217,0.0183,0.0161,0.0084,0.0062,0.006,0.0063,9.117360000000001,8.5512,9.42816,2.845584,2.789472,2.707824,0.010771252901600002,0.034823460630900006,0.0246769403976,0.017610998494099996,597,0.471722749563,0.314156640267,1,0,0,0, ,60,26
